is_item_no | is_item_name | is_category_main | is_category_sub | is_cool_price | is_content | is_end_date | is_auction_price
6589|심플직사각화분2호WH(420*183*170)|도서·티켓·취미·애완-500|반려동물용품-50005|6500|솔직히 싸디 싼 쿨거래가|2021-06-28|4225
6590|강아지츄르 관절건강 닭가슴살 56g|도서·티켓·취미·애완-500|반려동물용품-50005|3000|행운을 불러주는 옷입니당 많이들 입찰해주세용|2021-06-22|1950
6591|무배★[포켄스] 카누들 필로팩 (S) 100p|도서·티켓·취미·애완-500|반려동물용품-50005|34000|착용 잘 안해서 싸게 팝니다.|2021-06-27|22100
6592|심플화분받침4호WH(245*42)|도서·티켓·취미·애완-500|반려동물용품-50005|2500| 싸게 팝니다|2021-06-6|1625
6593|ANF 애견 사료 유기농 6FREE 플러스 양고기 5.6kg|도서·티켓·취미·애완-500|반려동물용품-50005|32560|즉구대환영. 급처하는거에요 ㅠㅠㅠ|2021-06-25|21164
6594|[Made in Italy] 데로마 테라코타 토분 인테리어화분 바소(23cm)|도서·티켓·취미·애완-500|반려동물용품-50005|7176|신용보장합니당. 거래주세요|2021-06-3|4664
6595|칠면조힘줄 하드본(m)|도서·티켓·취미·애완-500|반려동물용품-50005|4000|핏 잘 빠집니다. 입찰많이들 해주세용!!|2021-06-27|2600
6596|몰리스 쉬야응가 반평패드 (XXXL)|도서·티켓·취미·애완-500|반려동물용품-50005|16500|선선한 날씨에 입기 좋습니다.|2021-06-10|10725
6597|오리지날 울트라 WBH 닭고기 연어 포뮬라 드라이 캣 푸드 작은알갱이 6.8kg|도서·티켓·취미·애완-500|반려동물용품-50005|52136|잘 안써서 싸게 팔아요. 하자없어요.|2021-06-20|33888
6598|흰색자갈 1kg|도서·티켓·취미·애완-500|반려동물용품-50005|1900|연락주세요. 예뻐요|2021-06-26|1235
6599|쉬바7세이상 참치살코기와치어 그레이비소스85g|도서·티켓·취미·애완-500|반려동물용품-50005|1900|엄청아끼는건데 돈이 급해서 급처해요ㅠㅠㅠ|2021-06-30|1235
6600|몰리스치킨말이어포 100g|도서·티켓·취미·애완-500|반려동물용품-50005|4000|착용 잘 안해서 싸게 팝니다.|2021-06-1|2600
6601|[택배배송][더독] 치킨슬라이스(1kg)|도서·티켓·취미·애완-500|반려동물용품-50005|22000|중고지만, 저얼대 하자없어요. 새거 그자체입니다.|2021-06-4|14300
6602|몰리스 쉬야응가 튀지않는 패드(L)|도서·티켓·취미·애완-500|반려동물용품-50005|11400| 싸게 팝니다|2021-06-2|7410
6603|SZ) 플라잉피쉬 낚시대|도서·티켓·취미·애완-500|반려동물용품-50005|3800|사이즈가 작아서 팔아요!! 연락주세요|2021-06-10|2470
6604|웁스 반려동물 닭가슴살 오리지날 22g x 30개 강아지 고양이 겸용 간식|도서·티켓·취미·애완-500|반려동물용품-50005|8188| 싸게 팝니다|2021-06-18|5322
6605|강아지츄르 종합영양식 닭가슴살 치즈 56g|도서·티켓·취미·애완-500|반려동물용품-50005|3000|잘 안써서 싸게 팔아요. 하자없어요.|2021-06-13|1950
6606|포켄스 과일먹은 치즈덴탈껌 딸기 100g|도서·티켓·취미·애완-500|반려동물용품-50005|3800|데이트할 때 입으면 딱 좋은 옷이에욥|2021-06-8|2470
6607|심플화분받침1호WH(140*30)|도서·티켓·취미·애완-500|반려동물용품-50005|1100|색깔별로 소유하고있습니다. 문의 주세요!!|2021-06-26|715
6608|심플화분3호WH(206*210)|도서·티켓·취미·애완-500|반려동물용품-50005|3900|오늘같은 날씨에 딱입니다 ㅎㅎㅎㅎ 연락주세용|2021-06-9|2535
6609|분갈이 흙 10L 배양토 화분흙|도서·티켓·취미·애완-500|반려동물용품-50005|4275|어어어엄청 편해요|2021-06-19|2778
6610|고양이 스크래쳐 모음전|도서·티켓·취미·애완-500|반려동물용품-50005|9592|중고지만, 저얼대 하자없어요. 새거 그자체입니다.|2021-06-24|6234
6611|힐마 WPI 3kg 성풍무맛 포대유청 프로틴|스포츠·레저-800|헬스·요가·필라테스-80005|79000|솔직히 싸디 싼 쿨거래가|2021-06-7|51350
6612|아디다스 스피드 줄넘기|스포츠·레저-800|헬스·요가·필라테스-80005|11980|옷감이 너무 좋아여ㅎㅎㅎ 구매들 해주세용|2021-06-22|7787
6613|[JAJU/자주] 전신 스트레칭 폼롤러_90CM_블랙|스포츠·레저-800|헬스·요가·필라테스-80005|19900|즉구대환영. 급처하는거에요 ㅠㅠㅠ|2021-06-20|12935
6614|폼롤러 91cm 2컬러|스포츠·레저-800|헬스·요가·필라테스-80005|18594|없어서 못사는 옷입니다. 연락주세요|2021-06-29|12086
6615|풀업밴드 5단계 라텍스밴드|스포츠·레저-800|헬스·요가·필라테스-80005|14017|가성비 킹입니다!!!|2021-06-19|9111
6616|보드 홈트 밸런스보드 코어운동|스포츠·레저-800|헬스·요가·필라테스-80005|79000|신용보장합니당. 거래주세요|2021-06-23|51350
6617|MACCIAVELLI 네오프렌 그립 패드 the 대용 to 운동 장갑 헬스장 장갑 무게 리|스포츠·레저-800|헬스·요가·필라테스-80005|15600|정가보다 엄청 싼 가격입니다 연락주세요|2021-06-26|10140
6618|멜킨 프리미엄 밸런스 보수볼 하프짐볼 요가 필라테스|스포츠·레저-800|헬스·요가·필라테스-80005|91392|어쩌다 하나 더 가지게 되어 싸게 팔아요|2021-06-7|59404
6619|이고진 일립티컬 201D 실내자전거|스포츠·레저-800|헬스·요가·필라테스-80005|297000|즉구 환영. 안팔려도 이벤트 넘겨질 물품|2021-06-23|193050
6620|3D EVA 마사지 폼롤러|스포츠·레저-800|헬스·요가·필라테스-80005|11125|입찰 많이들 해주십쇼|2021-06-20|7231
6621|아디다스 에센셜 벨크로 헬스장갑 화이트|스포츠·레저-800|헬스·요가·필라테스-80005|15120|즉구대환영. 급처하는거에요 ㅠㅠㅠ|2021-06-11|9828
6622|코지마파가니니 발마사지기 cmf-250 [무료배송] 무이자 최대10개월|스포츠·레저-800|헬스·요가·필라테스-80005|442800|어어어엄청 편해요|2021-06-10|287820
6623|헬스용품 스케일 로잉머신|스포츠·레저-800|헬스·요가·필라테스-80005|253440|솔직히 싸디 싼 쿨거래가|2021-06-9|164736
6624|최원영의 강사의 테이핑테크 손목+무릎 보호대 세트|스포츠·레저-800|헬스·요가·필라테스-80005|62820|핏 잘 빠집니다. 입찰많이들 해주세용!!|2021-06-18|40833
6625|NBR 와이드 요가매트 16mm 퍼플|스포츠·레저-800|헬스·요가·필라테스-80005|20583|옷감이 너무 좋아여ㅎㅎㅎ 구매들 해주세용|2021-06-1|13378
6626|PVC바벨 12/14/19kg 조립아령덤벨세트/아령/덤벨/바벨/운동책자증정/|스포츠·레저-800|헬스·요가·필라테스-80005|11900|솔직히 싸디 싼 쿨거래가|2021-06-30|7735
6627|리퍼 숀리 다이어트킹 스쿼트머신/하체근력/전신운동/홈쇼핑히트상품/스쿼트밴드포함|스포츠·레저-800|헬스·요가·필라테스-80005|99000|입찰 많이들 해주십쇼|2021-06-24|64350
6628|EPP 폼롤러 60cm|스포츠·레저-800|헬스·요가·필라테스-80005|11000|솔직히 싸디 싼 쿨거래가|2021-06-22|7150
6629|멜킨/밸런시스/코어바디/트로비스/바디스트릿 外 요가용품 43종 택일전|스포츠·레저-800|헬스·요가·필라테스-80005|23481|신상입니다. 그래도 정가보다 싸게팔아요|2021-06-12|15262
6630|요가매트 스트랩(RAYG-10024) 2컬러|스포츠·레저-800|헬스·요가·필라테스-80005|8660|잘 안써서 싸게 팔아요. 하자없어요.|2021-06-1|5629
6631|멜킨 머렌 육각 트램폴린 전용 커버|스포츠·레저-800|헬스·요가·필라테스-80005|9732|오늘같은 날씨에 딱입니다 ㅎㅎㅎㅎ 연락주세용|2021-06-20|6325
6632|멜킨스포츠 무게조절 덤벨 15단계 24kg 아령|스포츠·레저-800|헬스·요가·필라테스-80005|107136| 싸게 팝니다|2021-06-30|69638
6633|컬러 케틀벨 MD2201 12kg 케틀벨스윙/덤벨/아령/운동|스포츠·레저-800|헬스·요가·필라테스-80005|35980|가성비 킹입니다!!!|2021-06-30|23387
6634|미니 스텝박스(RAP-10150BK) 블랙|스포츠·레저-800|헬스·요가·필라테스-80005|50410| 싸게 팝니다|2021-06-9|32766
6635|[AIRWALK] 신상품 에어워크 아동 인라인/자전거 보호대 블루/레드/핑크/블랙 헬멧/가방/휠카바|스포츠·레저-800|헬스·요가·필라테스-80005|14694|즉구 환영. 안팔려도 이벤트 넘겨질 물품|2021-06-2|9551
6636|쉐이피벨트 팔뚝벨트_다이어트 홈트 발열 땀벨트|스포츠·레저-800|헬스·요가·필라테스-80005|29000|핏 잘 빠집니다. 입찰많이들 해주세용!!|2021-06-8|18850
6637|엘리트 요가매트(RSYG-16022)|스포츠·레저-800|헬스·요가·필라테스-80005|45053|신용보장합니당. 거래주세요|2021-06-11|29284
6638|아디다스헤어밴드3팩(블랙/화이트/그레이)|스포츠·레저-800|헬스·요가·필라테스-80005|12000|신상입니다. 그래도 정가보다 싸게팔아요|2021-06-30|7800
6639|멜킨 EPP 폼롤러 필라테스 폼룰러 90cm 750g|스포츠·레저-800|헬스·요가·필라테스-80005|29184|착용 딱 1번했어요. 사이즈체크할때...|2021-06-1|18969
6640|헬스몬 스마트훌라후프 다이어트 허리도리 지압 실내 스프링 이지 훌라우프 후라후프|스포츠·레저-800|헬스·요가·필라테스-80005|25728|착용 딱 1번했어요. 사이즈체크할때...|2021-06-11|16723
6641|아이워너 컬러링 분체 케틀벨 4kg 캐틀벨 아령|스포츠·레저-800|헬스·요가·필라테스-80005|18755|핏 잘 빠집니다. 입찰많이들 해주세용!!|2021-06-26|12190
6642|더쎈 풀업밴드 20845그린 탄력밴드|스포츠·레저-800|헬스·요가·필라테스-80005|14304|색깔별로 소유하고있습니다. 문의 주세요!!|2021-06-15|9297
6643|NBR 요가매트 13mm|스포츠·레저-800|헬스·요가·필라테스-80005|23470|어쩌다 하나 더 가지게 되어 싸게 팔아요|2021-06-19|15255
6644|TPE 요가매트 8mm 센터라인PRO+ / 필라테스 운동매트 요가용품 + 보관스트랩|스포츠·레저-800|헬스·요가·필라테스-80005|24552|어어어엄청 편해요|2021-06-20|15958
6645|마이 마사지 폼롤러 롱91cm|스포츠·레저-800|헬스·요가·필라테스-80005|34474|유명한 브랜드입니다...그래도 싸게팔아용|2021-06-4|22408
6646|숀리 다이어트킹 스핀바이크 실내자전거|스포츠·레저-800|헬스·요가·필라테스-80005|199000|엄청아끼는건데 돈이 급해서 급처해요ㅠㅠㅠ|2021-06-27|129350
6647|[AIREX] 에어렉스 밸런스패드 엘리트 /BALANCE PAD ELITE|스포츠·레저-800|헬스·요가·필라테스-80005|137492|옷감이 너무 좋아여ㅎㅎㅎ 구매들 해주세용|2021-06-25|89369
6648|큰악마매트 요가매트 홈트매트 운동매트|스포츠·레저-800|헬스·요가·필라테스-80005|169000|핏 잘 빠집니다. 입찰많이들 해주세용!!|2021-06-3|109850
6649|EPP 폼롤러 90cm|스포츠·레저-800|헬스·요가·필라테스-80005|14500|요즘 핫하다는 물건 바로 팝니다!!!|2021-06-26|9425
6650|멀티 홈짐 EX006A 레그프레스 68kg 블럭포함|스포츠·레저-800|헬스·요가·필라테스-80005|512736|엄청아끼는건데 돈이 급해서 급처해요ㅠㅠㅠ|2021-06-18|333278
6651|접이식 헬스자전거 CF-918B 실내자전거/헬스기구|스포츠·레저-800|헬스·요가·필라테스-80005|120528|착용 잘 안해서 싸게 팝니다.|2021-06-21|78343
6652|무릎보호대(2개입)|스포츠·레저-800|헬스·요가·필라테스-80005|40980|잘 안써서 싸게 팔아요. 하자없어요.|2021-06-5|26637
6653|비에스엔 신타6엣지 딸기맛 48회분 1.75kg + 쉐이커 증정 단백질 헬스 보충제 프로틴 파우더 쉐이크|스포츠·레저-800|헬스·요가·필라테스-80005|79900|하자 1도 없습니다. 빠른거래 ㄱㄱ|2021-06-5|51935
6654|여성 다이어트 레깅스 땀복 팬츠|스포츠·레저-800|헬스·요가·필라테스-80005|22515|ㅍㅍㅍㅍ편하게 연락주셈|2021-06-9|14634
6655|[에버라스트] 아동용 권투글러브|스포츠·레저-800|헬스·요가·필라테스-80005|11900|착용 딱 1번했어요. 사이즈체크할때...|2021-06-8|7735
6656|홈트 흡착식 윗몸일으키기 싯업 기구핑크|스포츠·레저-800|헬스·요가·필라테스-80005|7584|어어어엄청 편해요|2021-06-10|4929
6657|멀티 홈짐 EX187 홈트레이닝기구 방문설치|스포츠·레저-800|헬스·요가·필라테스-80005|534240|2차 구매해서 산 중고옷인데 여전히 예쁩니당|2021-06-20|347256
6658|런닝머신 V3 아파트형 저소음 층간진동흡수|스포츠·레저-800|헬스·요가·필라테스-80005|868800|가성비 킹입니다!!!|2021-06-19|564720
6659|로잉머신 R500 노젓기 로윙머신 운동기구|스포츠·레저-800|헬스·요가·필라테스-80005|331200|유명한 브랜드입니다...그래도 싸게팔아용|2021-06-27|215280
6660|부메랑 플라잉 디스크(NXX104)|스포츠·레저-800|헬스·요가·필라테스-80005|5710|가성비 킹입니다!!!|2021-06-19|3711
6661|덤벨 2개 1세트(RAWT-16155) 5kg 그레이|스포츠·레저-800|헬스·요가·필라테스-80005|43661|선선한 날씨에 입기 좋습니다.|2021-06-18|28379
6662|브라이트사이드 요가 매트(RAYG-11040POE) 4mm|스포츠·레저-800|헬스·요가·필라테스-80005|53789|입찰 많이들 해주십쇼|2021-06-4|34962
6663|흠집방지 안전철봉 실버|스포츠·레저-800|헬스·요가·필라테스-80005|17972|2차 구매해서 산 중고옷인데 여전히 예쁩니당|2021-06-29|11681
6664|멜킨 실내 자전거 접이식 바이크 운동기구 MKHB-01|스포츠·레저-800|헬스·요가·필라테스-80005|129278|선선한 날씨에 입기 좋습니다.|2021-06-22|84030
6665|멜킨 무게조절 덤벨 17단계 40kg 아령|스포츠·레저-800|헬스·요가·필라테스-80005|185088|입찰 많이들 해주십쇼|2021-06-24|120307
6666|[에버라스트] 살이 쭉쭉/다이어트땀복/헬스복/세트/후드/바지/운동복/언더레이어 모음 16종 택1|스포츠·레저-800|헬스·요가·필라테스-80005|32242|잘 안써서 싸게 팔아요. 하자없어요.|2021-06-8|20957
6667|Hydraulic 접이식 로잉머신 헬스 홈트 조정 운동 기구|스포츠·레저-800|헬스·요가·필라테스-80005|242847|솔직히 싸디 싼 쿨거래가|2021-06-7|157850
6668|좌식 실내자전거 312R메쉬형 헬스 방문설치|스포츠·레저-800|헬스·요가·필라테스-80005|388704|ㅍㅍㅍㅍ편하게 연락주셈|2021-06-11|252657
6669|반테린코와 서포터 가압손목 (M, L)|스포츠·레저-800|헬스·요가·필라테스-80005|25000|싸게팝니다|2021-06-29|16250
6670|블랙육각 덤벨 아령 5kgX2 아령세트 웨이트|스포츠·레저-800|헬스·요가·필라테스-80005|14880|유명한 브랜드입니다...그래도 싸게팔아용|2021-06-30|9672
6671|아디다스 유아 주짓수 도복 JJ250 루키 블랙 화이트|스포츠·레저-800|헬스·요가·필라테스-80005|96000|신상입니다. 그래도 정가보다 싸게팔아요|2021-06-3|62400
6672|여성 어웨이크 다이어트 땀복바지 사우나 부스터팬츠 운동복|스포츠·레저-800|헬스·요가·필라테스-80005|32220|솔직히 싸디 싼 쿨거래가|2021-06-25|20943
6673|요가매트 타월(MCFT-T113) 2컬러|스포츠·레저-800|헬스·요가·필라테스-80005|9015|어어어엄청 편해요|2021-06-28|5859
6674|요가 스트랩(MCS-R223)|스포츠·레저-800|헬스·요가·필라테스-80005|5127|연락주세요. 예뻐요|2021-06-5|3332
6675|리복카프 슬리브(RASL-1131 BK) 블랙|스포츠·레저-800|헬스·요가·필라테스-80005|11410|색깔별로 소유하고있습니다. 문의 주세요!!|2021-06-15|7416
6676|가죽 3구 헬스역도 장갑 브라운|스포츠·레저-800|헬스·요가·필라테스-80005|3960|상태 괜찮습니다. 입찰해주세요|2021-06-26|2574
6677|나이키프로컴뱃2.0 손목엄지랩 손목보호대 AC3731-010|스포츠·레저-800|헬스·요가·필라테스-80005|15610|신용보장합니당. 거래주세요|2021-06-6|10146
6678|아이워너 컬러링 분체 케틀벨 16kg|스포츠·레저-800|헬스·요가·필라테스-80005|54068|연락주세요. 예뻐요|2021-06-2|35144
6679|TPE 싱글 마사지볼|스포츠·레저-800|헬스·요가·필라테스-80005|3936|2차 구매해서 산 중고옷인데 여전히 예쁩니당|2021-06-23|2558
6680|길어지는 안테나 뜰채/곤충채집 잠자리채 뜰망 그물망|스포츠·레저-800|헬스·요가·필라테스-80005|1920|행운을 불러주는 옷입니당 많이들 입찰해주세용|2021-06-14|1248
6681|요가 매트가방 6-7mm|스포츠·레저-800|헬스·요가·필라테스-80005|2480|없어서 못사는 옷입니다. 연락주세요|2021-06-14|1612
6682|챌린지 베어링 줄넘기 4mm 와이어 스피드와이어줄넘기|스포츠·레저-800|헬스·요가·필라테스-80005|2750|상태 괜찮습니다. 입찰해주세요|2021-06-30|1787
6683|[리은상점] PVC 요가매트 두께 3mm (2040294)|스포츠·레저-800|헬스·요가·필라테스-80005|5664|ㅍㅍㅍㅍ편하게 연락주셈|2021-06-14|3681
6684|리복스포츠 헤드밴드(RASB-11030) 3컬러_|스포츠·레저-800|헬스·요가·필라테스-80005|5482|선선한 날씨에 입기 좋습니다.|2021-06-11|3563
6685|요가매트 스트랩(MCS-R224)|스포츠·레저-800|헬스·요가·필라테스-80005|6720|솔직히 싸디 싼 쿨거래가|2021-06-29|4368
6686|NBR 요가매트 10mm(MCFT-M129) 2컬러|스포츠·레저-800|헬스·요가·필라테스-80005|10253| 싸게 팝니다|2021-06-14|6664
6687|AQ1478-100 에어 줌 빅토리 투어|스포츠·레저-800|골프-80001|139500|유명한 브랜드입니다...그래도 싸게팔아용|2021-06-15|90675
6688|타이틀리스트 TSi2 TSi3 드라이버 헤드 커버+렌치포함|스포츠·레저-800|골프-80001|570645|색깔별로 소유하고있습니다. 문의 주세요!!|2021-06-8|370919
6689|[타이틀리스트정품] 2020 트레이너 모자(TH9ATRK-P06)|스포츠·레저-800|골프-80001|35200|색깔별로 소유하고있습니다. 문의 주세요!!|2021-06-25|22880
6690|(쓱)(20)에어로스포츠보아 골프화/남성|스포츠·레저-800|골프-80001|138460|요즘 핫하다는 물건 바로 팝니다!!!|2021-06-23|89999
6691|혼마&젝시오 월간베스트 브랜드 BEST 택일전|스포츠·레저-800|골프-80001|13811|잘 안써서 싸게 팔아요. 하자없어요.|2021-06-11|8977
6692|기획 여성 여름 절개 큐롯 CWPCJ6786-199_G|스포츠·레저-800|골프-80001|71100|즉구대환영. 급처하는거에요 ㅠㅠㅠ|2021-06-8|46215
6693|골프웨어 여성 봄/여름 백플리츠 스커트 바지/WKMGP|스포츠·레저-800|골프-80001|28025|정가보다 엄청 싼 가격입니다 연락주세요|2021-06-19|18216
6694|[테일러메이드정품] 트루라이트 하프주머니 하프백|스포츠·레저-800|골프-80001|35816|오늘같은 날씨에 딱입니다 ㅎㅎㅎㅎ 연락주세용|2021-06-27|23280
6695|캘러웨이 죠스 웨지 Jaws MD5 2020년 신형 맥대디5|스포츠·레저-800|골프-80001|185977|즉구 환영. 안팔려도 이벤트 넘겨질 물품|2021-06-11|120885
6696|[JDX골프스포츠] (여성)배색 포인트 제에리 티셔츠_X3QMTSW90|스포츠·레저-800|골프-80001|14040|착용 딱 1번했어요. 사이즈체크할때...|2021-06-6|9126
6697|갤럭시 워치 액티브2 골프 에디션 GPS 골프거리측정기(40mm)|스포츠·레저-800|골프-80001|359700|유명한 브랜드입니다...그래도 싸게팔아용|2021-06-7|233805
6698|도담스포츠 퍼터커버 헤드커버|스포츠·레저-800|골프-80001|20925|없어서 못사는 옷입니다. 연락주세요|2021-06-15|13601
6699|기획 남성 베이직 심플 여름 바지 CMPTJ2682-193_G|스포츠·레저-800|골프-80001|71100|착용 딱 1번했어요. 사이즈체크할때...|2021-06-17|46215
6700|아디다스 아디퓨어 남성 경량 바람막이 자켓 CW4740 CW4741|스포츠·레저-800|골프-80001|58480|입찰 많이들 해주십쇼|2021-06-21|38012
6701|아디다스 바람막이 자켓 外 브랜드 의류/골프용품 모음|스포츠·레저-800|골프-80001|58480|없어서 못사는 옷입니다. 연락주세요|2021-06-16|38012
6702|제이린드버그 2021 KV 레귤러 TX 반팔폴로 모음|스포츠·레저-800|골프-80001|107100|핏 잘 빠집니다. 입찰많이들 해주세용!!|2021-06-28|69615
6703|CK6483-100 나이키 에어맥스 270 G|스포츠·레저-800|골프-80001|135150|색깔별로 소유하고있습니다. 문의 주세요!!|2021-06-19|87847
6704|지맥스 소프트 반양피 남성용 골프장갑|스포츠·레저-800|골프-80001|3265|솔직히 싸디 싼 쿨거래가|2021-06-4|2122
6705|아디다스 SS 여성 얼티밋 360도 에어플로우 팬츠_CL9649 CL9650 CL9651_ADIDAS W PANTS|스포츠·레저-800|골프-80001|39900|행운을 불러주는 옷입니당 많이들 입찰해주세용|2021-06-26|25935
6706|오디세이 화이트 핫 OG 퍼터 White Hot OG 오딧세이|스포츠·레저-800|골프-80001|248423|연락주세요. 예뻐요|2021-06-10|161474
6707|아디다스 SS 여성 모크넥 반팔티셔츠 여름 골프웨어|스포츠·레저-800|골프-80001|51950|착용 잘 안해서 싸게 팝니다.|2021-06-6|33767
6708|여성 소매 배색 시스루 5부 티셔츠 (GM222LTS44)|스포츠·레저-800|골프-80001|128340|어쩌다 하나 더 가지게 되어 싸게 팔아요|2021-06-5|83421
6709|여성 골지 폴로 반팔 티셔츠 FJ2452(블랙) FJ2453(화이트) FJ2454(네이비) FJ2455(네온) FJ7530(핑크)|스포츠·레저-800|골프-80001|55080|잘 안써서 싸게 팔아요. 하자없어요.|2021-06-24|35802
6710|데일리&골프웨이 지금 HOT한 상품만 모아서~!|스포츠·레저-800|골프-80001|16010|오늘같은 날씨에 딱입니다 ㅎㅎㅎㅎ 연락주세용|2021-06-16|10406
6711|흡한속건/쿨링 기능성 남/여 언더레이어_GA|스포츠·레저-800|골프-80001|16010|하자 1도 없습니다. 빠른거래 ㄱㄱ|2021-06-14|10406
6712|아디다스 트랙션 라이트 보아 남성 골프화_F34213 F34214_ADIDAS 필드용품 골프용품|스포츠·레저-800|골프-80001|97000|어어어엄청 편해요|2021-06-22|63050
6713|[PING] 남성 솔리드 경량 베이직 팬츠 11292PT904_NA|스포츠·레저-800|골프-80001|51920|요즘 핫하다는 물건 바로 팝니다!!!|2021-06-30|33748
6714|비즐 535 드라이버 남성용 새제품 9.5도 병행 AS가능 혼마드라이버|스포츠·레저-800|골프-80001|269700|ㅍㅍㅍㅍ편하게 연락주셈|2021-06-21|175305
6715|로스트볼 A-등급 50알 중고골프공 연습용/필드용|스포츠·레저-800|골프-80001|16740|색깔별로 소유하고있습니다. 문의 주세요!!|2021-06-30|10881
6716|파이 골프 시뮬레이터|스포츠·레저-800|골프-80001|194800|상태 괜찮습니다. 입찰해주세요|2021-06-30|126620
6717|제이린드버그 야다 여성 골프 바이저 썬캡 모자 모음|스포츠·레저-800|골프-80001|44278|없어서 못사는 옷입니다. 연락주세요|2021-06-20|28780
6718|[제이린드버그] 21SS 아멜리에 롱 TX 저지 스커트 여성 STWGAMELIE LONG TX JERSEY|스포츠·레저-800|골프-80001|88630|엄청아끼는건데 돈이 급해서 급처해요ㅠㅠㅠ|2021-06-21|57609
6719|(제이린드버그) 21SS 앵거스 테크 스트레치 캡 STMGAngus Tech Stretch Cap|스포츠·레저-800|골프-80001|37983|색깔별로 소유하고있습니다. 문의 주세요!!|2021-06-10|24688
6720|소량입고 아디다스 신발가방/골프가방/아디다스신발가방/골프화주머니/스포츠백/필드용품/골프용품|스포츠·레저-800|골프-80001|9150|오늘같은 날씨에 딱입니다 ㅎㅎㅎㅎ 연락주세용|2021-06-19|5947
6721|나이키 인피니티G 신발|스포츠·레저-800|골프-80001|68634|옷감이 너무 좋아여ㅎㅎㅎ 구매들 해주세용|2021-06-11|44612
6722|남성 블럭 냉감 소매 티셔츠 CMTYJ1254-193_G|스포츠·레저-800|골프-80001|101520|행운을 불러주는 옷입니당 많이들 입찰해주세용|2021-06-3|65988
6723|나이키 바이저 모자 썬캡 베이직스타일|스포츠·레저-800|골프-80001|15971|입찰 많이들 해주십쇼|2021-06-30|10381
6724|18 크롬소프트 트루비스 4피스 화이트/핑크|스포츠·레저-800|골프-80001|37665|중고지만, 저얼대 하자없어요. 새거 그자체입니다.|2021-06-23|24482
6725|여름 여성 소매 트임 반팔티셔츠 422A2TS951_BK|스포츠·레저-800|골프-80001|91770|사이즈가 작아서 팔아요!! 연락주세요|2021-06-9|59650
6726|아디다스 SS 남성 아디퓨어 올오버 프린트 팬츠_CW4748_골프웨어 골프의류 ADIDAS M GOLF PANTS|스포츠·레저-800|골프-80001|49800|신상입니다. 그래도 정가보다 싸게팔아요|2021-06-8|32370
6727|(여성)P블럭킹전체주름스커트_6E41801|스포츠·레저-800|골프-80001|46920|솔직히 싸디 싼 쿨거래가|2021-06-3|30498
6728|타이틀리스트21 엘리트 퍼포먼스 보스턴백 TA21EBBK|스포츠·레저-800|골프-80001|248468|없어서 못사는 옷입니다. 연락주세요|2021-06-15|161504
6729|(클리브랜드) RTX-3 투어사틴 스틸/경량스틸 웨지|스포츠·레저-800|골프-80001|127600|가성비 킹입니다!!!|2021-06-19|82940
6730|[아쿠쉬네트코리아정품] 21년 타이틀리스트 심플 애슬리트 파우치 TA21SAPK|스포츠·레저-800|골프-80001|52712|착용 딱 1번했어요. 사이즈체크할때...|2021-06-5|34262
6731|아디다스 슈퍼스타 리미티드 에디션 남성 골프화 FY9926_|스포츠·레저-800|골프-80001|82875|엄청아끼는건데 돈이 급해서 급처해요ㅠㅠㅠ|2021-06-7|53868
6732|풋조이 DNA 헬릭스 2 보아 남성골프화(53344/53345/53349/53356)|스포츠·레저-800|골프-80001|182001|색깔별로 소유하고있습니다. 문의 주세요!!|2021-06-16|118300
6733|드라이버 다이너스 블랙에디션/남성|스포츠·레저-800|골프-80001|528333|엄청아끼는건데 돈이 급해서 급처해요ㅠㅠㅠ|2021-06-23|343416
6734|2020 라이트 테크 투어 골프캡 모자 KY717-c|스포츠·레저-800|골프-80001|18300|행운을 불러주는 옷입니당 많이들 입찰해주세용|2021-06-4|11895
6735|퓨어터치 PURE TOUCH 양피 골프장갑|스포츠·레저-800|골프-80001|25947|사이즈가 작아서 팔아요!! 연락주세요|2021-06-29|16865
6736|여성 매쉬 집업 점퍼 CWJUI6301-100_G|스포츠·레저-800|골프-80001|117810|2차 구매해서 산 중고옷인데 여전히 예쁩니당|2021-06-16|76576
6737|원골프 반양피 4장1세트 골프장갑(왼손/오른손/양손)|스포츠·레저-800|골프-80001|13253|어쩌다 하나 더 가지게 되어 싸게 팔아요|2021-06-7|8614
6738|베레스 E-06 2스타 여성용 3번,5번 우드|스포츠·레저-800|골프-80001|332019|하자 1도 없습니다. 빠른거래 ㄱㄱ|2021-06-11|215812
6739|기획 남성 컬러 블럭 카라 반팔 티셔츠 CMTYJ2668-100_G|스포츠·레저-800|골프-80001|62100|중고지만, 저얼대 하자없어요. 새거 그자체입니다.|2021-06-13|40365
6740|왁[WAAC]골프 WGRCX21215WHX 여성 여름 데님 버킷햇|스포츠·레저-800|골프-80001|80750|즉구대환영. 급처하는거에요 ㅠㅠㅠ|2021-06-17|52487
6741|골프 파우치백 가방 AJPCH19|스포츠·레저-800|골프-80001|48593|어어어엄청 편해요|2021-06-3|31585
6742|[5%다운로드쿠폰할인]풋조이 NEW FLEX XP 스파이크리스 남성용 골프화(56272/56268/56273/56270/56271)|스포츠·레저-800|골프-80001|104720|핏 잘 빠집니다. 입찰많이들 해주세용!!|2021-06-29|68068
